age,hours-per-week,workclass,education,marital-status,occupation,relationship,sex,native-country,income
22,48,3.0,11.0,4.0,7.0,1.0,0.0,38.0,0.0
29,40,3.0,15.0,4.0,9.0,2.0,0.0,38.0,0.0
45,40,3.0,7.0,0.0,2.0,1.0,1.0,38.0,0.0
24,40,3.0,11.0,4.0,2.0,3.0,1.0,38.0,0.0
40,40,3.0,11.0,2.0,6.0,0.0,1.0,38.0,0.0
28,40,1.0,6.0,2.0,2.0,0.0,1.0,37.0,1.0
46,50,0.0,9.0,0.0,9.0,4.0,0.0,38.0,1.0
34,4,3.0,15.0,2.0,9.0,5.0,0.0,38.0,0.0
32,40,3.0,15.0,2.0,6.0,0.0,1.0,38.0,0.0
20,40,3.0,11.0,4.0,11.0,1.0,1.0,38.0,0.0
23,35,3.0,15.0,4.0,7.0,4.0,1.0,25.0,0.0
46,40,3.0,11.0,2.0,7.0,0.0,1.0,38.0,0.0
21,35,3.0,11.0,4.0,11.0,3.0,0.0,38.0,0.0
59,40,3.0,12.0,2.0,3.0,0.0,1.0,38.0,1.0
31,50,3.0,15.0,2.0,9.0,0.0,1.0,38.0,0.0
48,40,3.0,15.0,0.0,3.0,1.0,0.0,38.0,0.0
34,40,3.0,5.0,2.0,13.0,0.0,1.0,38.0,0.0
19,25,3.0,15.0,4.0,7.0,3.0,1.0,38.0,0.0
20,35,3.0,15.0,4.0,11.0,3.0,1.0,38.0,0.0
29,50,3.0,9.0,4.0,9.0,3.0,1.0,38.0,0.0
54,40,3.0,15.0,2.0,2.0,0.0,1.0,38.0,1.0
36,52,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
43,50,3.0,9.0,4.0,11.0,1.0,1.0,38.0,1.0
33,45,3.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
33,45,3.0,0.0,0.0,7.0,4.0,0.0,38.0,0.0
36,40,3.0,15.0,2.0,13.0,0.0,1.0,38.0,0.0
37,54,3.0,8.0,2.0,9.0,0.0,1.0,38.0,1.0
64,24,3.0,2.0,2.0,9.0,0.0,1.0,38.0,0.0
45,60,5.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
25,40,3.0,9.0,4.0,0.0,1.0,0.0,38.0,0.0
28,40,3.0,8.0,2.0,6.0,0.0,1.0,38.0,0.0
23,40,3.0,11.0,4.0,8.0,3.0,1.0,38.0,0.0
24,40,3.0,11.0,4.0,3.0,1.0,0.0,38.0,0.0
58,40,5.0,15.0,0.0,9.0,1.0,0.0,38.0,0.0
36,40,3.0,8.0,0.0,12.0,4.0,0.0,38.0,0.0
46,50,3.0,15.0,2.0,11.0,0.0,1.0,38.0,0.0
23,40,3.0,5.0,4.0,9.0,1.0,0.0,25.0,0.0
26,40,3.0,11.0,4.0,7.0,4.0,1.0,38.0,0.0
52,40,3.0,4.0,4.0,5.0,1.0,0.0,38.0,0.0
19,45,3.0,11.0,4.0,7.0,1.0,0.0,38.0,0.0
33,60,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
60,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
39,38,3.0,15.0,0.0,3.0,1.0,1.0,38.0,0.0
45,45,3.0,9.0,0.0,3.0,1.0,1.0,38.0,0.0
37,40,1.0,15.0,3.0,0.0,4.0,0.0,38.0,0.0
29,40,3.0,7.0,4.0,12.0,3.0,1.0,38.0,0.0
53,66,3.0,15.0,2.0,2.0,0.0,1.0,38.0,0.0
20,40,3.0,15.0,4.0,13.0,3.0,1.0,38.0,0.0
39,40,3.0,12.0,4.0,9.0,3.0,0.0,38.0,0.0
36,45,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
53,56,3.0,5.0,0.0,6.0,4.0,0.0,38.0,0.0
34,50,3.0,15.0,2.0,3.0,0.0,1.0,38.0,1.0
36,40,3.0,11.0,2.0,9.0,0.0,1.0,38.0,0.0
41,40,1.0,9.0,0.0,9.0,4.0,0.0,38.0,0.0
34,38,3.0,11.0,0.0,3.0,4.0,0.0,38.0,0.0
68,2,3.0,6.0,2.0,9.0,0.0,1.0,38.0,0.0
37,50,3.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
22,40,3.0,15.0,2.0,12.0,0.0,1.0,38.0,0.0
43,40,3.0,2.0,2.0,2.0,0.0,1.0,38.0,0.0
19,30,3.0,15.0,4.0,9.0,2.0,0.0,38.0,0.0
36,40,3.0,15.0,4.0,3.0,1.0,1.0,38.0,0.0
47,55,3.0,11.0,2.0,11.0,0.0,1.0,38.0,1.0
25,40,3.0,8.0,4.0,7.0,2.0,0.0,38.0,0.0
33,40,3.0,15.0,5.0,6.0,1.0,1.0,38.0,0.0
27,40,3.0,15.0,4.0,6.0,2.0,0.0,38.0,0.0
33,70,3.0,15.0,4.0,12.0,1.0,1.0,38.0,0.0
24,40,3.0,11.0,2.0,13.0,3.0,0.0,38.0,0.0
47,40,1.0,15.0,0.0,9.0,1.0,0.0,38.0,0.0
48,40,4.0,0.0,2.0,3.0,0.0,1.0,38.0,0.0
28,50,3.0,11.0,2.0,11.0,0.0,1.0,38.0,0.0
33,40,1.0,9.0,2.0,9.0,0.0,1.0,38.0,1.0
33,56,1.0,8.0,4.0,10.0,1.0,1.0,38.0,0.0
26,25,3.0,15.0,4.0,0.0,1.0,0.0,38.0,0.0
22,40,3.0,8.0,4.0,3.0,3.0,1.0,38.0,0.0
34,55,3.0,15.0,2.0,3.0,0.0,1.0,38.0,1.0
31,45,4.0,15.0,4.0,3.0,3.0,1.0,38.0,0.0
73,15,3.0,11.0,6.0,9.0,1.0,0.0,38.0,0.0
38,40,1.0,8.0,2.0,3.0,0.0,1.0,38.0,0.0
51,40,5.0,15.0,2.0,9.0,5.0,0.0,38.0,1.0
36,40,3.0,15.0,2.0,3.0,0.0,1.0,38.0,0.0
64,15,5.0,11.0,2.0,11.0,0.0,1.0,38.0,1.0
24,55,3.0,15.0,4.0,6.0,3.0,1.0,38.0,0.0
21,20,6.0,15.0,4.0,3.0,3.0,0.0,38.0,0.0
28,60,3.0,15.0,2.0,2.0,0.0,1.0,38.0,1.0
18,25,3.0,1.0,4.0,9.0,3.0,1.0,38.0,0.0
41,50,4.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
17,16,3.0,6.0,4.0,7.0,3.0,1.0,38.0,0.0
58,50,3.0,10.0,2.0,9.0,0.0,1.0,38.0,1.0
50,8,5.0,9.0,2.0,11.0,0.0,1.0,38.0,0.0
30,40,3.0,1.0,3.0,5.0,1.0,1.0,25.0,0.0
47,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
24,20,3.0,15.0,4.0,11.0,3.0,1.0,38.0,0.0
50,40,0.0,15.0,2.0,3.0,0.0,1.0,38.0,0.0
29,55,3.0,12.0,4.0,9.0,1.0,1.0,33.0,0.0
31,40,5.0,10.0,2.0,9.0,0.0,1.0,38.0,1.0
40,70,5.0,11.0,2.0,4.0,0.0,1.0,38.0,1.0
31,60,3.0,15.0,4.0,11.0,1.0,0.0,38.0,0.0
53,40,3.0,6.0,2.0,6.0,0.0,1.0,38.0,0.0
33,40,3.0,11.0,4.0,0.0,1.0,0.0,38.0,0.0
43,40,3.0,9.0,2.0,7.0,0.0,1.0,38.0,0.0
38,50,3.0,9.0,2.0,3.0,5.0,0.0,38.0,1.0
18,30,3.0,1.0,4.0,11.0,3.0,0.0,38.0,0.0
50,40,3.0,11.0,2.0,3.0,0.0,1.0,38.0,1.0
27,40,3.0,1.0,2.0,2.0,0.0,1.0,38.0,0.0
19,25,3.0,15.0,4.0,11.0,3.0,0.0,38.0,0.0
24,40,6.0,9.0,4.0,12.0,1.0,0.0,38.0,0.0
25,35,3.0,12.0,4.0,9.0,3.0,1.0,38.0,0.0
34,50,3.0,9.0,0.0,11.0,1.0,0.0,38.0,1.0
30,35,4.0,8.0,2.0,11.0,0.0,1.0,38.0,0.0
37,40,0.0,12.0,0.0,9.0,1.0,0.0,38.0,0.0
38,48,3.0,11.0,2.0,6.0,0.0,1.0,38.0,1.0
67,12,7.0,11.0,2.0,0.0,0.0,1.0,29.0,0.0
35,30,3.0,11.0,2.0,13.0,0.0,1.0,38.0,0.0
75,30,5.0,11.0,2.0,4.0,0.0,1.0,38.0,0.0
47,50,3.0,15.0,2.0,3.0,5.0,0.0,38.0,0.0
23,40,3.0,0.0,2.0,5.0,0.0,1.0,38.0,0.0
51,8,0.0,11.0,0.0,0.0,1.0,0.0,38.0,0.0
42,40,1.0,11.0,0.0,7.0,1.0,1.0,38.0,0.0
32,32,3.0,15.0,2.0,12.0,5.0,0.0,38.0,1.0
54,35,3.0,11.0,5.0,11.0,4.0,0.0,38.0,0.0
20,40,3.0,15.0,4.0,5.0,3.0,0.0,38.0,0.0
39,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,1.0
35,40,3.0,11.0,4.0,6.0,1.0,0.0,38.0,0.0
45,35,1.0,9.0,2.0,2.0,0.0,1.0,38.0,1.0
27,40,3.0,9.0,4.0,11.0,1.0,0.0,38.0,0.0
61,30,5.0,5.0,2.0,11.0,0.0,1.0,38.0,1.0
41,50,3.0,11.0,4.0,11.0,1.0,1.0,38.0,0.0
22,40,3.0,15.0,4.0,12.0,3.0,1.0,38.0,0.0
66,6,3.0,9.0,2.0,9.0,0.0,1.0,38.0,0.0
25,40,3.0,15.0,2.0,2.0,0.0,1.0,38.0,0.0
20,35,3.0,15.0,4.0,7.0,3.0,0.0,38.0,0.0
20,35,3.0,15.0,4.0,6.0,2.0,0.0,38.0,0.0
67,16,4.0,9.0,2.0,3.0,0.0,1.0,38.0,0.0
44,60,3.0,15.0,2.0,11.0,0.0,1.0,38.0,1.0
42,60,3.0,11.0,2.0,11.0,0.0,1.0,38.0,1.0
29,40,1.0,15.0,4.0,0.0,1.0,1.0,6.0,0.0
48,38,3.0,15.0,4.0,2.0,4.0,0.0,38.0,1.0
25,40,3.0,11.0,4.0,0.0,2.0,0.0,38.0,0.0
31,99,3.0,11.0,0.0,7.0,4.0,0.0,38.0,1.0
40,20,3.0,12.0,0.0,9.0,1.0,1.0,38.0,0.0
26,40,3.0,15.0,2.0,11.0,0.0,1.0,38.0,0.0
28,35,3.0,11.0,2.0,7.0,3.0,0.0,38.0,0.0
52,40,3.0,15.0,2.0,2.0,0.0,1.0,38.0,1.0
41,40,5.0,11.0,2.0,9.0,0.0,1.0,38.0,0.0
39,50,5.0,9.0,2.0,4.0,5.0,0.0,38.0,0.0
48,16,3.0,11.0,4.0,0.0,1.0,0.0,37.0,0.0
19,30,3.0,11.0,4.0,11.0,1.0,0.0,38.0,0.0
19,40,3.0,15.0,4.0,11.0,2.0,1.0,38.0,0.0
32,50,3.0,11.0,4.0,5.0,3.0,1.0,38.0,0.0
39,40,3.0,11.0,4.0,5.0,2.0,1.0,38.0,0.0
33,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
38,40,3.0,11.0,4.0,5.0,1.0,1.0,38.0,0.0
27,45,3.0,15.0,4.0,4.0,3.0,1.0,38.0,0.0
23,45,3.0,11.0,4.0,3.0,3.0,0.0,38.0,0.0
59,48,3.0,8.0,0.0,9.0,1.0,1.0,38.0,0.0
25,20,1.0,9.0,4.0,0.0,1.0,1.0,18.0,0.0
37,68,4.0,7.0,2.0,11.0,0.0,1.0,38.0,0.0
31,65,3.0,11.0,2.0,13.0,0.0,1.0,38.0,0.0
24,37,3.0,7.0,4.0,11.0,3.0,0.0,38.0,0.0
53,38,1.0,9.0,0.0,0.0,4.0,0.0,5.0,0.0
26,40,3.0,15.0,4.0,5.0,2.0,1.0,38.0,0.0
25,40,3.0,15.0,2.0,0.0,5.0,0.0,38.0,1.0
59,40,3.0,1.0,4.0,6.0,1.0,1.0,38.0,0.0
39,40,0.0,11.0,0.0,0.0,4.0,0.0,38.0,0.0
28,40,3.0,15.0,4.0,5.0,3.0,1.0,38.0,0.0
22,40,3.0,11.0,4.0,5.0,1.0,1.0,38.0,0.0
20,40,3.0,11.0,4.0,2.0,2.0,1.0,7.0,0.0
25,40,3.0,15.0,4.0,7.0,3.0,0.0,38.0,0.0
27,50,3.0,15.0,4.0,2.0,4.0,1.0,38.0,0.0
20,40,3.0,11.0,4.0,11.0,4.0,1.0,38.0,0.0
63,24,3.0,15.0,6.0,9.0,1.0,0.0,38.0,0.0
43,25,5.0,0.0,0.0,4.0,4.0,1.0,38.0,0.0
39,40,3.0,15.0,0.0,0.0,1.0,0.0,38.0,0.0
27,45,3.0,9.0,4.0,9.0,1.0,1.0,38.0,0.0
17,5,3.0,0.0,4.0,11.0,3.0,0.0,38.0,0.0
40,72,6.0,14.0,2.0,9.0,0.0,1.0,38.0,0.0
50,48,3.0,15.0,2.0,2.0,0.0,1.0,38.0,1.0
23,35,4.0,9.0,4.0,0.0,3.0,0.0,38.0,0.0
30,40,3.0,11.0,4.0,3.0,1.0,0.0,38.0,0.0
24,50,3.0,11.0,2.0,5.0,0.0,1.0,38.0,0.0
23,20,3.0,9.0,4.0,0.0,3.0,0.0,38.0,0.0
45,20,5.0,9.0,2.0,2.0,0.0,1.0,38.0,0.0
22,20,3.0,15.0,4.0,11.0,2.0,1.0,38.0,0.0
41,40,3.0,15.0,4.0,5.0,1.0,1.0,38.0,0.0
48,40,3.0,5.0,2.0,6.0,0.0,1.0,38.0,1.0
31,40,3.0,11.0,0.0,6.0,2.0,1.0,38.0,0.0
49,50,4.0,9.0,2.0,3.0,0.0,1.0,38.0,0.0
38,40,3.0,11.0,4.0,2.0,1.0,1.0,38.0,0.0
58,48,1.0,11.0,2.0,13.0,0.0,1.0,38.0,0.0
58,50,3.0,9.0,0.0,9.0,1.0,0.0,38.0,0.0
61,40,5.0,11.0,2.0,3.0,0.0,1.0,38.0,0.0
32,45,3.0,8.0,2.0,12.0,0.0,1.0,38.0,1.0
33,50,5.0,11.0,0.0,2.0,1.0,1.0,38.0,0.0
28,50,3.0,9.0,5.0,3.0,1.0,0.0,38.0,1.0
22,11,3.0,15.0,4.0,7.0,3.0,0.0,38.0,0.0
35,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,1.0
59,55,3.0,11.0,2.0,11.0,0.0,1.0,38.0,0.0
50,40,5.0,11.0,2.0,11.0,0.0,1.0,38.0,0.0
56,40,4.0,2.0,6.0,3.0,1.0,0.0,38.0,0.0
36,40,5.0,11.0,4.0,2.0,1.0,1.0,38.0,0.0
18,30,3.0,0.0,4.0,9.0,3.0,1.0,38.0,0.0
28,60,3.0,15.0,2.0,11.0,0.0,1.0,38.0,0.0
42,40,3.0,8.0,2.0,9.0,0.0,1.0,38.0,1.0
60,40,3.0,11.0,2.0,7.0,0.0,1.0,38.0,0.0
41,91,4.0,15.0,2.0,11.0,0.0,1.0,38.0,0.0
36,55,3.0,11.0,2.0,2.0,0.0,1.0,38.0,1.0
52,40,1.0,12.0,2.0,9.0,0.0,1.0,38.0,1.0
42,40,5.0,11.0,2.0,13.0,0.0,1.0,38.0,0.0
26,55,1.0,15.0,2.0,10.0,0.0,1.0,38.0,1.0
31,40,1.0,9.0,0.0,9.0,4.0,0.0,38.0,0.0
47,40,3.0,4.0,5.0,11.0,4.0,0.0,25.0,0.0
35,50,3.0,15.0,2.0,6.0,0.0,1.0,38.0,0.0
19,25,3.0,6.0,4.0,5.0,3.0,1.0,38.0,0.0
59,80,5.0,15.0,2.0,11.0,5.0,0.0,38.0,1.0
38,40,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
36,50,3.0,9.0,2.0,3.0,0.0,1.0,38.0,0.0
35,55,3.0,12.0,4.0,3.0,1.0,0.0,38.0,0.0
39,30,3.0,11.0,2.0,4.0,0.0,1.0,38.0,0.0
64,40,3.0,15.0,5.0,7.0,1.0,1.0,38.0,0.0
17,25,1.0,0.0,4.0,7.0,3.0,0.0,38.0,0.0
49,32,3.0,15.0,2.0,7.0,0.0,1.0,38.0,0.0
19,25,3.0,15.0,4.0,7.0,3.0,0.0,38.0,0.0
26,45,3.0,11.0,4.0,5.0,1.0,1.0,38.0,0.0
38,40,3.0,5.0,2.0,0.0,0.0,1.0,38.0,0.0
25,25,3.0,9.0,4.0,3.0,2.0,0.0,38.0,0.0
19,40,3.0,11.0,4.0,9.0,1.0,0.0,38.0,0.0
22,40,3.0,8.0,4.0,3.0,4.0,1.0,34.0,0.0
60,44,3.0,15.0,0.0,2.0,3.0,1.0,38.0,1.0
46,37,3.0,11.0,5.0,2.0,1.0,1.0,38.0,0.0
33,40,6.0,15.0,4.0,7.0,3.0,1.0,38.0,0.0
51,40,1.0,12.0,0.0,3.0,1.0,0.0,38.0,0.0
18,30,3.0,11.0,4.0,9.0,3.0,0.0,38.0,0.0
60,25,4.0,11.0,2.0,4.0,0.0,1.0,38.0,0.0
39,60,5.0,11.0,2.0,4.0,0.0,1.0,38.0,0.0
39,40,3.0,7.0,4.0,12.0,1.0,0.0,38.0,0.0
40,40,1.0,15.0,4.0,3.0,1.0,1.0,38.0,0.0
48,65,3.0,15.0,2.0,3.0,0.0,1.0,38.0,1.0
24,40,3.0,11.0,4.0,5.0,2.0,1.0,38.0,0.0
32,40,3.0,11.0,0.0,5.0,1.0,1.0,38.0,0.0
31,60,5.0,15.0,2.0,2.0,0.0,1.0,38.0,0.0
39,40,3.0,11.0,4.0,6.0,1.0,1.0,38.0,0.0
27,40,3.0,12.0,4.0,3.0,3.0,0.0,38.0,0.0
45,38,6.0,12.0,4.0,0.0,1.0,1.0,38.0,0.0
22,40,3.0,11.0,0.0,9.0,2.0,0.0,38.0,0.0
31,40,3.0,9.0,4.0,2.0,1.0,1.0,39.0,0.0
63,40,3.0,11.0,0.0,3.0,1.0,0.0,38.0,0.0
45,50,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
28,50,6.0,15.0,5.0,0.0,4.0,0.0,38.0,0.0
23,40,3.0,9.0,4.0,11.0,3.0,0.0,38.0,0.0
50,44,3.0,11.0,2.0,2.0,0.0,1.0,38.0,1.0
33,40,3.0,2.0,2.0,10.0,0.0,1.0,38.0,0.0
22,40,3.0,15.0,4.0,9.0,3.0,1.0,38.0,0.0
29,40,3.0,15.0,2.0,13.0,0.0,1.0,38.0,0.0
36,35,3.0,11.0,0.0,0.0,4.0,0.0,38.0,0.0
60,40,3.0,3.0,2.0,2.0,0.0,1.0,25.0,1.0
46,50,3.0,9.0,2.0,13.0,0.0,1.0,38.0,0.0
67,40,3.0,12.0,6.0,9.0,1.0,0.0,38.0,0.0
20,15,3.0,15.0,4.0,9.0,3.0,0.0,9.0,0.0
23,55,3.0,9.0,4.0,11.0,3.0,1.0,38.0,0.0
38,50,4.0,11.0,2.0,3.0,0.0,1.0,38.0,0.0
60,40,3.0,14.0,2.0,3.0,0.0,1.0,38.0,1.0
20,35,5.0,15.0,4.0,2.0,1.0,0.0,38.0,0.0
37,48,3.0,15.0,6.0,6.0,4.0,0.0,38.0,0.0
37,40,3.0,11.0,4.0,2.0,4.0,1.0,38.0,0.0
58,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
25,30,3.0,9.0,4.0,2.0,3.0,1.0,1.0,0.0
27,60,3.0,15.0,4.0,0.0,4.0,0.0,38.0,0.0
33,55,3.0,15.0,2.0,6.0,0.0,1.0,38.0,0.0
43,40,6.0,15.0,0.0,0.0,1.0,0.0,38.0,0.0
21,20,0.0,15.0,4.0,12.0,3.0,1.0,38.0,0.0
45,40,3.0,11.0,2.0,2.0,0.0,1.0,25.0,0.0
44,40,3.0,4.0,2.0,6.0,0.0,1.0,38.0,0.0
52,40,3.0,5.0,2.0,9.0,0.0,1.0,38.0,0.0
31,20,3.0,11.0,4.0,7.0,3.0,0.0,38.0,0.0
18,15,0.0,1.0,4.0,7.0,3.0,1.0,29.0,0.0
20,30,3.0,11.0,4.0,7.0,3.0,0.0,38.0,0.0
32,40,3.0,11.0,4.0,6.0,1.0,1.0,38.0,0.0
48,40,3.0,0.0,2.0,13.0,0.0,1.0,38.0,0.0
46,40,3.0,11.0,2.0,7.0,0.0,1.0,38.0,0.0
28,50,3.0,11.0,2.0,6.0,0.0,1.0,38.0,0.0
27,40,5.0,11.0,4.0,11.0,1.0,1.0,38.0,0.0
18,32,0.0,15.0,4.0,11.0,3.0,0.0,38.0,0.0
50,40,4.0,12.0,2.0,11.0,0.0,1.0,38.0,1.0
43,40,3.0,11.0,2.0,6.0,5.0,0.0,11.0,0.0
32,30,3.0,9.0,0.0,11.0,4.0,0.0,38.0,0.0
43,48,3.0,11.0,5.0,3.0,1.0,0.0,38.0,0.0
50,40,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
35,40,3.0,15.0,0.0,3.0,1.0,0.0,38.0,1.0
20,5,3.0,11.0,4.0,9.0,3.0,0.0,38.0,0.0
73,65,3.0,11.0,6.0,9.0,1.0,0.0,38.0,0.0
46,45,3.0,11.0,0.0,0.0,3.0,0.0,38.0,0.0
58,60,3.0,11.0,2.0,13.0,0.0,1.0,38.0,1.0
40,50,3.0,11.0,4.0,2.0,1.0,1.0,38.0,0.0
25,40,3.0,9.0,4.0,0.0,3.0,1.0,38.0,0.0
22,25,3.0,7.0,4.0,0.0,1.0,0.0,38.0,0.0
33,40,0.0,9.0,2.0,9.0,0.0,1.0,38.0,0.0
49,40,0.0,8.0,2.0,2.0,0.0,1.0,38.0,0.0
62,40,3.0,0.0,0.0,9.0,4.0,0.0,38.0,0.0
56,48,1.0,15.0,0.0,10.0,1.0,1.0,38.0,0.0
24,40,3.0,11.0,4.0,13.0,4.0,0.0,25.0,0.0
42,40,3.0,11.0,4.0,7.0,1.0,0.0,38.0,0.0
41,40,3.0,12.0,0.0,3.0,4.0,0.0,38.0,0.0
23,66,3.0,9.0,4.0,7.0,1.0,1.0,6.0,0.0
22,40,3.0,15.0,4.0,9.0,3.0,1.0,38.0,0.0
35,40,3.0,9.0,4.0,0.0,2.0,1.0,38.0,0.0
42,40,3.0,11.0,3.0,5.0,2.0,1.0,38.0,0.0
22,40,3.0,11.0,4.0,6.0,3.0,1.0,25.0,0.0
32,50,5.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
25,40,3.0,11.0,4.0,2.0,3.0,1.0,38.0,0.0
66,15,3.0,4.0,0.0,8.0,1.0,0.0,38.0,0.0
26,38,6.0,11.0,2.0,10.0,0.0,1.0,38.0,0.0
55,45,3.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
24,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
25,40,3.0,11.0,4.0,11.0,4.0,1.0,38.0,0.0
22,40,3.0,15.0,4.0,0.0,1.0,0.0,38.0,0.0
31,40,3.0,11.0,4.0,7.0,1.0,1.0,38.0,0.0
30,40,3.0,11.0,0.0,0.0,1.0,0.0,38.0,0.0
54,15,3.0,11.0,4.0,7.0,1.0,1.0,38.0,0.0
19,40,3.0,15.0,4.0,9.0,3.0,0.0,38.0,0.0
56,40,3.0,6.0,0.0,2.0,1.0,0.0,38.0,1.0
47,60,3.0,11.0,2.0,2.0,0.0,1.0,23.0,0.0
29,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
53,40,3.0,11.0,2.0,2.0,0.0,1.0,38.0,0.0
22,40,3.0,11.0,4.0,6.0,4.0,0.0,38.0,0.0
42,40,3.0,11.0,0.0,3.0,1.0,0.0,38.0,1.0
21,40,3.0,15.0,4.0,11.0,2.0,1.0,38.0,0.0
36,70,4.0,11.0,4.0,7.0,1.0,0.0,38.0,0.0
60,40,3.0,4.0,2.0,11.0,0.0,1.0,38.0,1.0
69,25,3.0,8.0,6.0,11.0,1.0,0.0,38.0,0.0
31,40,3.0,11.0,2.0,13.0,0.0,1.0,38.0,0.0
48,55,3.0,15.0,0.0,0.0,4.0,0.0,38.0,0.0
23,40,3.0,11.0,4.0,3.0,1.0,0.0,38.0,0.0
47,40,3.0,11.0,2.0,0.0,0.0,1.0,38.0,1.0
36,40,3.0,11.0,4.0,6.0,4.0,0.0,38.0,0.0
39,50,3.0,7.0,2.0,3.0,0.0,1.0,38.0,1.0
22,46,3.0,11.0,4.0,13.0,1.0,0.0,38.0,0.0
36,40,3.0,11.0,2.0,6.0,0.0,1.0,38.0,0.0
54,40,3.0,3.0,2.0,7.0,0.0,1.0,25.0,0.0
33,40,0.0,11.0,0.0,0.0,4.0,0.0,38.0,0.0
52,65,3.0,15.0,2.0,11.0,0.0,1.0,38.0,0.0
23,32,3.0,9.0,4.0,11.0,3.0,1.0,38.0,0.0
33,40,3.0,3.0,2.0,5.0,0.0,1.0,25.0,0.0
30,38,3.0,8.0,0.0,0.0,1.0,0.0,38.0,0.0
35,38,3.0,8.0,2.0,12.0,0.0,1.0,22.0,0.0
35,20,3.0,8.0,2.0,9.0,5.0,0.0,38.0,1.0
27,37,3.0,11.0,4.0,5.0,3.0,1.0,38.0,0.0
24,35,3.0,11.0,4.0,7.0,3.0,1.0,38.0,0.0
44,40,1.0,11.0,2.0,6.0,0.0,1.0,38.0,0.0
62,20,3.0,8.0,5.0,8.0,1.0,0.0,38.0,0.0
75,20,5.0,11.0,2.0,4.0,0.0,1.0,38.0,0.0
47,50,3.0,9.0,2.0,9.0,0.0,1.0,38.0,0.0
64,60,3.0,14.0,2.0,3.0,0.0,1.0,38.0,0.0
54,42,3.0,11.0,0.0,12.0,1.0,1.0,38.0,1.0
41,40,0.0,9.0,2.0,3.0,0.0,1.0,38.0,1.0
33,40,3.0,7.0,2.0,2.0,0.0,1.0,38.0,0.0
20,10,3.0,15.0,4.0,0.0,3.0,0.0,38.0,0.0
51,50,3.0,9.0,0.0,11.0,1.0,1.0,38.0,1.0
45,50,4.0,14.0,4.0,2.0,1.0,1.0,38.0,1.0
18,72,3.0,1.0,4.0,9.0,3.0,1.0,38.0,0.0
43,40,3.0,0.0,2.0,13.0,0.0,1.0,40.0,0.0
32,40,3.0,11.0,0.0,0.0,3.0,0.0,38.0,0.0
61,40,3.0,15.0,0.0,11.0,1.0,0.0,38.0,0.0
21,40,3.0,3.0,2.0,7.0,2.0,1.0,8.0,0.0
56,49,3.0,1.0,0.0,2.0,1.0,1.0,38.0,0.0
28,60,3.0,11.0,4.0,5.0,2.0,1.0,38.0,0.0
23,40,3.0,15.0,4.0,5.0,3.0,0.0,38.0,0.0
55,84,3.0,15.0,2.0,13.0,0.0,1.0,38.0,0.0
33,70,3.0,11.0,4.0,13.0,1.0,1.0,38.0,0.0
22,20,3.0,15.0,4.0,0.0,3.0,0.0,38.0,0.0
43,40,1.0,8.0,2.0,3.0,0.0,1.0,38.0,0.0
32,40,5.0,11.0,0.0,3.0,4.0,0.0,38.0,0.0
38,40,3.0,15.0,2.0,11.0,5.0,0.0,38.0,0.0
18,20,3.0,6.0,4.0,4.0,3.0,1.0,38.0,0.0
35,50,3.0,15.0,2.0,2.0,0.0,1.0,38.0,1.0
67,40,3.0,11.0,6.0,9.0,1.0,0.0,38.0,0.0
29,40,3.0,11.0,0.0,6.0,3.0,0.0,38.0,0.0
19,55,3.0,3.0,4.0,5.0,1.0,1.0,25.0,0.0
39,35,3.0,1.0,2.0,2.0,0.0,1.0,38.0,0.0
45,55,4.0,14.0,2.0,9.0,0.0,1.0,38.0,1.0
42,40,1.0,5.0,2.0,2.0,0.0,1.0,38.0,0.0
34,40,3.0,9.0,4.0,11.0,1.0,1.0,38.0,0.0
52,40,1.0,9.0,2.0,12.0,0.0,1.0,38.0,0.0
18,25,3.0,1.0,4.0,9.0,3.0,1.0,38.0,0.0
64,25,3.0,11.0,2.0,4.0,0.0,1.0,9.0,0.0
30,45,3.0,9.0,2.0,11.0,0.0,1.0,38.0,1.0
43,42,1.0,9.0,0.0,3.0,4.0,1.0,10.0,0.0
49,40,5.0,15.0,4.0,2.0,4.0,1.0,38.0,0.0
